aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,snow,so2,temperature,timestamp,tsun,week_cos,week_of_year,week_sin,wind_direction,wind_speed,wpgt
3,194.12,1,10,1,161,-0.932289213,0.361713731,16.8,14,0,6,42.27,0.07,5.07,115.65,98.44,32.25,0,998,26,,2.01,40,6/10/2025 14:00,,-0.970941817,24,0.239315664,230,11,
3,225.12,5,10,1,161,-0.932289213,0.361713731,23.2,15,0,6,52.84,0,6.27,107.42,98.42,33.48,0,995.2,48,,2.17,36,6/10/2025 15:00,,-0.970941817,24,0.239315664,310,3.6,
3,258.35,5,10,1,161,-0.932289213,0.361713731,15.7,16,0,6,63.77,0,7.49,95.82,96.64,34.59,0,998,27,,2.23,38,6/10/2025 16:00,,-0.970941817,24,0.239315664,310,11,
3,297.17,5,10,1,161,-0.932289213,0.361713731,15.7,17,0,6,74.17,0,9,85.87,98.57,36.47,0,998,27,,2.32,38,6/10/2025 17:00,,-0.970941817,24,0.239315664,310,11,
4,327.28,5,10,1,161,-0.932289213,0.361713731,22.8,18,0,6,82.5,0,10.27,78.97,101.62,38.09,0,996.7,60,,2.36,31.5,6/10/2025 18:00,,-0.970941817,24,0.239315664,310,3.6,
4,339.41,5,10,1,161,-0.932289213,0.361713731,15.9,19,0,6,88.72,0,11.05,73.97,102.24,38.65,0,998,34,,2.33,34,6/10/2025 19:00,,-0.970941817,24,0.239315664,230,11,
4,348.91,5,10,1,161,-0.932289213,0.361713731,16.8,20,0,6,94.8,0,11.45,69.32,103.76,39.51,0,998,36,,2.32,34,6/10/2025 20:00,,-0.970941817,24,0.239315664,230,11,
4,356.93,5,10,1,161,-0.932289213,0.361713731,21.3,21,0,6,98.23,0,11.63,64.41,105.48,40.49,0,997.6,67,,2.33,28,6/10/2025 21:00,,-0.970941817,24,0.239315664,360,3.6,
4,360.49,5,10,1,161,-0.932289213,0.361713731,15,22,0,6,101.19,0,11.71,60.02,106.44,41.05,0,998,38,,2.33,31,6/10/2025 22:00,,-0.970941817,24,0.239315664,230,7,
4,366.28,5,10,1,161,-0.932289213,0.361713731,15,23,0,6,108.43,0,11.84,57.18,108.55,41.87,0,998,38,,2.34,31,6/10/2025 23:00,,-0.970941817,24,0.239315664,230,7,
4,373.3,5,11,2,162,-0.938377392,0.345612313,22.6,0,0,6,113.82,0,12.07,54.85,111.06,42.79,0,998.3,77,,2.35,27,6/11/2025 0:00,,-0.970941817,24,0.239315664,0,0,
4,378.13,5,11,2,162,-0.938377392,0.345612313,15.8,1,0,6,113.86,0.03,12.17,52.64,112.2,42.87,0,999,45,,2.33,29,6/11/2025 1:00,,-0.970941817,24,0.239315664,310,7,
4,394.28,5,11,2,162,-0.938377392,0.345612313,16,2,0,6,111.47,0.81,11.75,53.16,114.38,43.3,0,1001,43,,2.44,30,6/11/2025 2:00,,-0.970941817,24,0.239315664,310,7,
4,418.08,5,11,2,162,-0.938377392,0.345612313,21.9,3,0,6,105.98,2,10.77,60.14,117.31,44.33,0,999.5,57,,2.57,31.5,6/11/2025 3:00,,-0.970941817,24,0.239315664,180,3.6,
4,341.13,5,11,2,162,-0.938377392,0.345612313,15.1,4,0,6,72.1,1.14,6.6,93.6,129.05,45.16,0,1002,29,,2.9,36,6/11/2025 4:00,,-0.970941817,24,0.239315664,310,11,
4,328.73,5,11,2,162,-0.938377392,0.345612313,14.9,5,0,6,64.87,0.67,4.54,121.6,140.11,54.62,0,1002,27,,3.05,37,6/11/2025 5:00,,-0.970941817,24,0.239315664,310,11,
4,323.57,5,11,2,162,-0.938377392,0.345612313,19.7,6,0,6,61.75,0.4,3.18,147.78,154.61,68.01,0,999,32,,3.2,39.5,6/11/2025 6:00,,-0.970941817,24,0.239315664,310,3.6,
4,185.77,5,11,2,162,-0.938377392,0.345612313,17,7,0,6,28.65,0.14,1.05,142.36,127.47,45.87,0,1001,25,,3.86,41,6/11/2025 7:00,,-0.970941817,24,0.239315664,50,11,
4,147.98,5,11,2,162,-0.938377392,0.345612313,17,8,0,6,18.75,0.09,0.66,137.46,108.81,37.25,0,1001,25,,3.24,41,6/11/2025 8:00,,-0.970941817,24,0.239315664,50,11,
4,140.45,5,11,2,162,-0.938377392,0.345612313,17.4,9,0,6,17.01,0.08,0.59,136.24,104.96,35.93,0,996.6,23,,3.08,43,6/11/2025 9:00,,-0.970941817,24,0.239315664,310,3.6,
4,138.15,5,11,2,162,-0.938377392,0.345612313,16,10,0,6,16.62,0.07,0.6,136.61,104.82,35.88,0,999,20,,3.08,44,6/11/2025 10:00,,-0.970941817,24,0.239315664,50,19,
4,138.66,1,11,2,162,-0.938377392,0.345612313,11.3,11,0,6,17.48,0.08,0.72,136.01,106.24,36.48,0,998,14,,3.19,45,6/11/2025 11:00,,-0.970941817,24,0.239315664,50,15,
4,139.7,5,11,2,162,-0.938377392,0.345612313,22.7,12,0,6,18.44,0.08,0.92,135.08,107.73,36.94,0,994.6,32,,3.27,43,6/11/2025 12:00,,-0.970941817,24,0.239315664,270,7.6,
4,161.77,5,11,2,162,-0.938377392,0.345612313,19.1,13,0,6,26.77,0.11,2.32,128.82,109.4,38.78,0,997,27,,3.49,42,6/11/2025 13:00,,-0.970941817,24,0.239315664,50,15,
4,201.1,5,11,2,162,-0.938377392,0.345612313,19.8,14,0,6,39.05,0.05,4.66,117.79,110.94,41.29,0,998,33,,3.8,39,6/11/2025 14:00,,-0.970941817,24,0.239315664,310,11,
4,236.92,1,11,2,162,-0.938377392,0.345612313,23.7,15,0,6,48.23,0,6.2,107.14,111.41,42.82,0,995.7,48,,3.97,36.5,6/11/2025 15:00,,-0.970941817,24,0.239315664,270,3.6,
4,267.13,5,11,2,162,-0.938377392,0.345612313,21,16,0,6,55.27,0,7.48,95.77,109,43.07,0,999,42,,3.94,36,6/11/2025 16:00,,-0.970941817,24,0.239315664,0,0,
4,298.04,5,11,2,162,-0.938377392,0.345612313,18.9,17,0,6,60.36,0,8.75,87.16,107.65,43.63,0,999,39,,3.88,35,6/11/2025 17:00,,-0.970941817,24,0.239315664,230,7,
4,319.32,5,11,2,162,-0.938377392,0.345612313,23.2,18,0,6,63.23,0,9.56,81.8,106.96,44,0,997.2,60,,3.84,32,6/11/2025 18:00,,-0.970941817,24,0.239315664,0,0,
4,320.32,5,11,2,162,-0.938377392,0.345612313,19.8,19,0,6,63.79,0,9.71,78.51,104.58,43.15,0,999,46,,3.87,33,6/11/2025 19:00,,-0.970941817,24,0.239315664,180,7,
4,321.95,5,11,2,162,-0.938377392,0.345612313,19.8,20,0,6,66.32,0,9.82,75.49,103.3,42.68,0,999,46,,4.09,33,6/11/2025 20:00,,-0.970941817,24,0.239315664,180,7,
4,325.41,5,11,2,162,-0.938377392,0.345612313,19.8,21,0,6,69.54,0,9.89,71.97,103.21,42.54,0,999,46,,4.29,33,6/11/2025 21:00,,-0.970941817,24,0.239315664,180,7,
4,329.81,5,11,2,162,-0.938377392,0.345612313,18.9,22,0,6,76.55,0,10.04,68.66,103.62,42.61,0,999,46,,4.31,32,6/11/2025 22:00,,-0.970941817,24,0.239315664,180,7,
4,338.73,5,11,2,162,-0.938377392,0.345612313,11.9,23,0,6,87.77,0,10.46,66.04,104.85,43.27,0,999,31,,4.16,31,6/11/2025 23:00,,-0.970941817,24,0.239315664,180,7,
4,348.89,5,12,3,163,-0.944187509,0.329408482,12.8,0,0,6,100.11,0,10.93,63.85,106.37,43.92,0,1000,35,,4.01,30,6/12/2025 0:00,,-0.970941817,24,0.239315664,230,7,
4,353.71,5,12,3,163,-0.944187509,0.329408482,12.8,1,0,6,108.66,0.02,11.31,61.65,106.84,43.84,0,1001,35,,3.85,30,6/12/2025 1:00,,-0.970941817,24,0.239315664,230,7,
4,371.54,5,12,3,163,-0.944187509,0.329408482,14.1,2,0,6,107.89,0.63,11.37,60.97,108.47,44.1,0,1001,32,,3.84,33,6/12/2025 2:00,,-0.970941817,24,0.239315664,230,7,
4,399.94,5,12,3,163,-0.944187509,0.329408482,20.9,3,0,6,103.62,1.77,10.71,66.12,111.81,45.22,0,999.2,52,,3.93,32,6/12/2025 3:00,,-0.970941817,24,0.239315664,360,3.6,
4,309.59,5,12,3,163,-0.944187509,0.329408482,11.7,4,0,6,56.99,0.93,5.74,99.2,119.8,43.45,0,1001,22,,5.5,37,6/12/2025 4:00,,-0.970941817,24,0.239315664,230,7,
4,292.37,5,12,3,163,-0.944187509,0.329408482,13.9,5,0,6,48.53,0.54,3.76,122.09,126.52,50.16,0,1002,24,,5.4,38,6/12/2025 5:00,,-0.970941817,24,0.239315664,50,11,
4,276.79,5,12,3,163,-0.944187509,0.329408482,18.8,6,0,6,44.23,0.31,2.43,141.74,134.9,58.3,0,998.8,31,,5.37,39,6/12/2025 6:00,,-0.970941817,24,0.239315664,50,3.6,
4,167.6,3,12,3,163,-0.944187509,0.329408482,12.7,7,0,6,19.31,0.1,0.84,139.79,103.58,38.11,0,1001,20,,4.72,40,6/12/2025 7:00,,-0.970941817,24,0.239315664,50,15,
3,140.18,3,12,3,163,-0.944187509,0.329408482,11.9,8,0,6,13.12,0.07,0.59,135.01,89.18,31.79,0,1000,17,,3.61,42,6/12/2025 8:00,,-0.970941817,24,0.239315664,50,15,
3,134.1,3,12,3,163,-0.944187509,0.329408482,19.3,9,0,6,11.97,0.06,0.59,132.97,85.29,30.5,0,996.7,26,,3.25,43,6/12/2025 9:00,,-0.970941817,24,0.239315664,310,3.6,
3,132.7,3,12,3,163,-0.944187509,0.329408482,3.7,10,0,6,12.26,0.06,0.66,132.68,84.19,30.24,0,995.2,8,,3.11,45.8,6/12/2025 10:00,,-0.970941817,24,0.239315664,162,19.1,
3,132.95,3,12,3,163,-0.944187509,0.329408482,17.9,11,0,6,13.61,0.08,0.8,131.72,83.95,30.3,0,998,25,,3.01,42,6/12/2025 11:00,,-0.970941817,24,0.239315664,310,15,
3,134.58,2,12,3,163,-0.944187509,0.329408482,21.6,12,0,6,15.02,0.08,1.03,130.61,84.57,30.59,0,994.2,30,,2.93,43,6/12/2025 12:00,,-0.970941817,24,0.239315664,310,3.6,
3,157.37,25,12,3,163,-0.944187509,0.329408482,19.1,13,0,6,24,0.11,2.55,123.79,85.99,32.02,0,997,30,,3,40,6/12/2025 13:00,,-0.970941817,24,0.239315664,360,22,
3,197.58,2,12,3,163,-0.944187509,0.329408482,19.1,14,0,6,37.13,0.05,4.98,112.48,88.13,34.16,0,998,30,,3.19,40,6/12/2025 14:00,,-0.970941817,24,0.239315664,310,22,
3,234.46,2,12,3,163,-0.944187509,0.329408482,16.7,15,0,6,47.63,0,6.5,102.51,90.65,36.1,0,996.6,32,,3.37,36,6/12/2025 15:00,,-0.970941817,24,0.239315664,230,7.6,
3,263.55,2,12,3,163,-0.944187509,0.329408482,11.7,16,0,6,56.86,0,7.59,93.32,92.18,37.44,0,1000,22,,3.45,37,6/12/2025 16:00,,-0.970941817,24,0.239315664,130,15,
3,294.12,1,12,3,163,-0.944187509,0.329408482,11.7,17,0,6,65.48,0,8.78,86.24,94.79,39.09,0,1000,22,,3.52,37,6/12/2025 17:00,,-0.970941817,24,0.239315664,130,15,
3,319.75,1,12,3,163,-0.944187509,0.329408482,16.8,18,0,6,73.99,0,9.89,80.12,97.27,40.5,0,998.9,35,,3.54,34.5,6/12/2025 18:00,,-0.970941817,24,0.239315664,230,3.6,
3,332.53,2,12,3,163,-0.944187509,0.329408482,11.8,19,0,6,83.42,0,10.61,74.34,97.87,41.03,0,1001,26,,3.45,34,6/12/2025 19:00,,-0.970941817,24,0.239315664,230,7,
3,341.4,3,12,3,163,-0.944187509,0.329408482,11.8,20,0,6,91.8,0,11.01,69.9,99.25,41.78,0,1001,26,,3.36,34,6/12/2025 20:00,,-0.970941817,24,0.239315664,230,7,
4,349.22,3,12,3,163,-0.944187509,0.329408482,17.1,21,0,6,98.34,0,11.19,66.07,101.13,42.58,0,998,40,,3.28,32.5,6/12/2025 21:00,,-0.970941817,24,0.239315664,0,0,
4,352.47,2,12,3,163,-0.944187509,0.329408482,13.2,22,0,6,101.12,0,11.18,62.32,102.57,43.03,0,1001,32,,3.15,32,6/12/2025 22:00,,-0.970941817,24,0.239315664,180,7,
4,356.13,3,12,3,163,-0.944187509,0.329408482,13.2,23,0,6,100.37,0,11.13,58.66,104.34,43.71,0,1001,32,,3.02,32,6/12/2025 23:00,,-0.970941817,24,0.239315664,180,7,
4,360.01,3,13,4,164,-0.949717843,0.313107041,15.9,0,0,6,99.29,0,11.17,55.28,105.45,44.34,0,999.3,44,,2.9,29.5,6/13/2025 0:00,,-0.970941817,24,0.239315664,0,0,
4,360.34,2,13,4,164,-0.949717843,0.313107041,12.8,1,0,6,95.24,0.02,11.13,52.17,105.01,44.16,0,1003,33,,2.73,31,6/13/2025 1:00,,-0.970941817,24,0.239315664,130,7,
4,374.33,3,13,4,164,-0.949717843,0.313107041,13.1,2,0,6,90.95,0.53,11.02,51.27,106.05,44.29,0,1003,30,,2.75,33,6/13/2025 2:00,,-0.970941817,24,0.239315664,180,11,
4,400.33,2,13,4,164,-0.949717843,0.313107041,15,3,0,6,89.27,1.64,10.56,56.88,108.32,45.1,0,1001.5,33,,2.88,33.5,6/13/2025 3:00,,-0.970941817,24,0.239315664,230,7.6,
4,380.12,3,13,4,164,-0.949717843,0.313107041,13.1,4,0,6,76.01,1.56,8.69,83.9,114.73,46.08,0,1004,24,,3.19,37,6/13/2025 4:00,,-0.970941817,24,0.239315664,230,11,
4,364.18,1,13,4,164,-0.949717843,0.313107041,13.1,5,0,6,64.49,0.94,6.46,112.46,120.25,51.68,0,1004,24,,3.16,37,6/13/2025 5:00,,-0.970941817,24,0.239315664,230,11,
4,326.97,2,13,4,164,-0.949717843,0.313107041,13.9,6,0,6,55.03,0.44,3.97,139.22,126.77,59.11,0,1000.8,24,,3.01,38,6/13/2025 6:00,,-0.970941817,24,0.239315664,230,14.8,
4,177.14,3,13,4,164,-0.949717843,0.313107041,11.9,7,0,6,21.97,0.1,0.96,133.28,108.53,40.58,0,1004,20,,2.78,39,6/13/2025 7:00,,-0.970941817,24,0.239315664,310,37,
3,150.4,1,13,4,164,-0.949717843,0.313107041,11.1,8,0,6,15.51,0.07,0.66,128.91,97.27,35.56,0,1003,18,,2.37,40,6/13/2025 8:00,,-0.970941817,24,0.239315664,310,37,
3,147.01,1,13,4,164,-0.949717843,0.313107041,13.1,9,0,6,14.66,0.06,0.65,128.46,93.63,34.63,0,1000.2,20,,2.16,40.5,6/13/2025 9:00,,-0.970941817,24,0.239315664,230,14.8,
3,148.24,1,13,4,164,-0.949717843,0.313107041,10.2,10,0,6,15.2,0.06,0.75,128.88,92.75,34.63,0,1002,16,,2.12,41,6/13/2025 10:00,,-0.970941817,24,0.239315664,310,37,
3,151.19,5,13,4,164,-0.949717843,0.313107041,10.3,11,0,6,16.61,0.05,0.96,128,92.01,34.71,0,1001,17,,2.15,40,6/13/2025 11:00,,-0.970941817,24,0.239315664,310,37,
3,155.19,5,13,4,164,-0.949717843,0.313107041,11.9,12,0,6,17.97,0.03,1.23,127.08,91.02,34.6,0,998.7,20,,2.17,39,6/13/2025 12:00,,-0.970941817,24,0.239315664,310,13,
3,166.6,5,13,4,164,-0.949717843,0.313107041,10.9,13,0,6,21.14,0.02,1.83,124.17,88.51,34.56,0,1002,22,,2.21,36,6/13/2025 13:00,,-0.970941817,24,0.239315664,270,44,
3,183.78,5,13,4,164,-0.949717843,0.313107041,10.9,14,0,6,25.51,0.01,2.5,120.55,84.89,34.73,0,1002,22,,2.26,36,6/13/2025 14:00,,-0.970941817,24,0.239315664,230,26,
3,197.83,5,13,4,164,-0.949717843,0.313107041,11.3,15,0,6,28.57,0,2.78,117.81,81.08,34.77,0,1000.4,22,,2.26,36.5,6/13/2025 15:00,,-0.970941817,24,0.239315664,230,16.6,
3,211.36,3,13,4,164,-0.949717843,0.313107041,10.9,16,0,6,32,0,3.17,112.57,76.02,34.4,0,1003,22,,2.23,36,6/13/2025 16:00,,-0.970941817,24,0.239315664,230,30,
3,230.15,3,13,4,164,-0.949717843,0.313107041,12,17,0,6,36.58,0,3.83,106.89,73.19,34.69,0,1003,25,,2.29,35,6/13/2025 17:00,,-0.970941817,24,0.239315664,230,22,
3,243.42,3,13,4,164,-0.949717843,0.313107041,17.2,18,0,6,40,0,4.37,102.2,71.71,34.91,0,1001.8,38,,2.35,33.5,6/13/2025 18:00,,-0.970941817,24,0.239315664,230,3.6,
3,249.12,3,13,4,164,-0.949717843,0.313107041,13.1,19,0,6,42.84,0,4.76,96.63,69.58,34.59,0,1003,30,,2.33,33,6/13/2025 19:00,,-0.970941817,24,0.239315664,310,11,
3,257.47,3,13,4,164,-0.949717843,0.313107041,13.2,20,0,6,46.82,0,5.12,90.71,67.5,34.35,0,1003,32,,2.25,32,6/13/2025 20:00,,-0.970941817,24,0.239315664,310,11,
3,267.6,1,13,4,164,-0.949717843,0.313107041,18,21,0,6,50.34,0,5.45,85.02,65.6,34.07,0,1001.7,46,,2.13,31,6/13/2025 21:00,,-0.970941817,24,0.239315664,0,0,
